name,direction,continuous_down_in,maturity_bucket,di_position_bucket,worst_performance,performance_1,initial_fixing_1,performance_2,initial_fixing_2,performance_3,initial_fixing_3,months_to_expiry,years_to_expiry,down_in_barrier,autocall_bucket,autocall_barrier,di_distance,autocall_distance,di_log_distance,autocall_log_distance
Autocall_43,down,False,2,4,0.5957363985671337,0.5974823463164606,1.6736896180533227,0.5957363985671337,1.6785947650759663,0.6361880948535483,1.5718621710929719,10.548485572507241,0.8790404643756035,0.5592151328019893,1,0.9681630693056635,0.06130440552731943,0.6251534598763668,0.06326403287202088,-0.48560224816981745
Autocall_44,up,False,3,0,1.0709368368287395,1.0709368368287395,0.9337618854919606,1.0894894505590194,0.9178611132828297,1.1699744524149596,0.8547195179654452,17.522534058565213,1.4602111715471011,0.49490565765246075,3,1.039749009688622,0.5378759599697994,-0.02912200427475354,0.7719219390221689,0.0295544666539393
Autocall_45,up,False,0,3,1.3145652446256442,1.5373125065410196,0.6504858288377668,1.428846359886921,0.6998653095768393,1.3145652446256442,0.7607077732264064,2.8570869476052216,0.2380905789671018,0.856208320031163,4,1.0681472864874895,0.3486756754511717,-0.1874520562182735,0.4287475664397508,0.20758035878777653
Autocall_46,up,False,2,1,1.090011564139188,1.251421679447833,0.7990911588180507,1.090011564139188,0.9174214594592189,1.124810088070562,0.8890389680940234,6.94910028920665,0.5790916907672209,0.7847245875091682,4,1.067855310877671,0.2800768236538053,-0.020326622203329148,0.32861077218400875,0.020536050832876906
Autocall_47,down,True,2,2,0.7089415359483874,0.7747307320777482,1.2907710493400755,0.7248118579979257,1.379668377338912,0.7089415359483874,1.410553549612873,10.31339893863548,0.8594499115529567,0.6335679949266866,1,0.9640831378977754,0.10631841583505156,0.35989089228362403,0.11240573709002977,-0.30740447026762074
Autocall_48,down,True,0,0,0.8900878235845727,0.8900878235845727,1.123484642192708,0.9562463950707615,1.0457555763397162,0.998562967263938,1.0014391007709804,1.83116706823731,0.1525972556864425,0.48875696653058365,3,1.0457001132399062,0.4508890543381938,0.17482801756421038,0.5994547710737202,-0.16112176885281754
Autocall_49,up,False,0,1,1.297066046392589,1.297066046392589,0.7709707634250457,1.3570949405152586,0.7368681218576516,1.395960312331853,0.7163527438180322,1.0429419609636021,0.08691183008030018,0.727789245025235,2,1.009113048600014,0.43889577015035697,-0.22200334253867204,0.5778485977584494,0.2510330511351752
Autocall_50,up,False,1,3,1.1079492473420378,1.1079492473420378,0.9025684185435323,1.1216941956999031,0.8915085803542295,1.2983166969764577,0.7702280979123332,5.97363588283945,0.49780299023662083,0.8747784307762533,3,1.048318368403592,0.2104526151582842,-0.05382094809983392,0.2362954282886162,0.05532345521832156
Autocall_51,down,True,4,4,0.5525963806980067,0.6815526843552825,1.4672380036855903,0.577222572295148,1.7324339830020987,0.5525963806980067,1.809639069182574,31.925726649350793,2.660477220779233,0.5175098190809853,3,1.0516984147888973,0.06349401270544362,0.9031945403993685,0.06559936385141898,-0.6435338113598779
Autocall_52,down,False,0,3,0.7311114970352867,0.737088009764784,1.3566900922986325,0.7311114970352867,1.3677804330188719,0.8010519060590069,1.2483585550901095,2.011128515127562,0.16759404292729685,0.6845314000952092,4,1.096134042498112,0.0637113451627602,0.4992706952947942,0.06583145812743088,-0.4049787867362897
Autocall_53,up,True,3,1,1.6847330625386954,1.6847330625386954,0.5935658427057383,1.791344539599079,0.5582399018693579,1.7520373493072239,0.5707640881031513,17.377999452603643,1.4481666210503035,0.704759099700198,2,1.0005664543249715,0.5816790710819145,-0.4060979293555057,0.8715063685126317,0.521040837445952
Autocall_54,down,True,0,2,0.9026416234823011,1.0963678358606026,0.9121026422806741,0.9223047364809734,1.0842403388444806,0.9026416234823011,1.1078593917950514,2.345379337337045,0.1954482781114204,0.7633319658947961,2,0.9815641953744687,0.1543355125260702,0.08743511249535797,0.16763258494754896,-0.0838218155296403
Autocall_55,up,True,4,4,1.265152356451341,1.2867901607216687,0.7771274839707909,1.346946708784499,0.7424198696787433,1.265152356451341,0.790418636064455,34.2883679164006,2.8573639930333834,0.8982722471109312,0,0.9326561743753635,0.28998887562402476,-0.26281117873313276,0.3424746409343434,0.30491121707400204
Autocall_56,up,False,1,2,1.1346867369318945,1.1346867369318945,0.8813005100455505,1.1482636794227248,0.8708801104836282,1.2472055296700246,0.8017924682105697,4.3693331630249395,0.36411109691874494,0.8290027761990214,0,0.9145652145694828,0.26939943050662507,-0.19399320992999647,0.3138883851340224,0.215663112106523
Autocall_57,up,False,4,3,1.053477601486932,1.053477601486932,0.9492370778349241,1.0649444555655254,0.9390161099706956,1.214301061443326,0.8235190034433417,30.56285098986322,2.5469042491552685,0.8837535112109229,1,0.979570976100318,0.16110839949178973,-0.07015490911462996,0.17567378168661715,0.07273727564944447
Autocall_58,up,False,1,2,1.4111460142018077,1.4111460142018077,0.7086438893891743,1.6778698393236806,0.595993787219563,1.4494644275430253,0.6899099977880047,5.518578546641024,0.45988154555341865,0.8205966647705581,1,0.9679848279230195,0.4184891878572073,-0.31404346667092087,0.5421257136575092,0.37694101575779315
Autocall_59,down,True,4,0,0.6165530007918711,0.6888127563864838,1.4517733458451125,0.6165530007918711,1.6219205789537119,0.6813094872206812,1.4677617422874556,25.62571939720893,2.1354766164340773,0.4701646482160352,4,1.0726489126820393,0.23743028156187992,0.7397513454713227,0.27106134066319865,-0.5537421981130207
Autocall_60,up,False,2,3,1.6522562622386738,1.8167762582816238,0.5504255108143246,1.8001412625152449,0.5555119594352009,1.6522562622386738,0.6052329913067364,7.932344125776751,0.6610286771480626,0.857680430001998,1,0.944192084280884,0.48090350776464286,-0.4285438004625385,0.6556654935685157,0.5595674399136493
Autocall_61,up,True,2,1,1.0331374884804725,1.0943307071188695,0.9138005481293481,1.0331374884804725,0.9679253837461549,1.0510010722609358,0.9514738151967618,7.172004682703559,0.5976670568919632,0.7120088293080221,4,1.0629416901999345,0.3108285806613822,0.02884824338655803,0.3722652445170001,-0.028439966273630383
Autocall_62,up,False,0,1,1.636219373756361,1.7022782436440143,0.5874480295649734,1.7643544822854742,0.5667795276064026,1.636219373756361,0.6111649917114987,2.3333062865703917,0.19444219054753265,0.6796068931877854,3,1.0420264090932203,0.5846480587578097,-0.3631499383233793,0.8786290669576708,0.45122103309998757
Autocall_63,up,True,3,0,1.288762595161748,1.448666477476995,0.6902900119160658,1.288762595161748,0.7759381004338456,1.4148823490908835,0.7067725458887367,17.148469712775128,1.4290391427312608,0.5305020217232839,2,1.0141897920833953,0.5883632689877204,-0.2130514992514134,0.8876140394210593,0.23959247012823584
Autocall_64,down,False,1,0,0.8700730617971298,0.8913938472681093,1.1218385712047938,0.9527402939098,1.0496039753879396,0.8700730617971298,1.1493287677870487,5.012195417933977,0.41768295149449813,0.47835795258785396,4,1.0951461474499689,0.4502094437910663,0.25868297219540637,0.5982178801738258,-0.23006591413563565
Autocall_65,up,True,0,1,1.9086140757415777,1.9086140757415777,0.5239403883215403,1.944915018533291,0.514161282354704,1.9236857644982048,0.5198354213848699,1.8961001466435874,0.15800834555363227,0.7513259503336872,1,0.9781177140679806,0.6063499898261177,-0.48752462506704486,0.932293063506666,0.6685026180352668
Autocall_66,up,False,4,1,1.2284561678158354,1.2284561678158354,0.8140298581250768,1.4268728123266083,0.7008333127950174,1.3438340670427467,0.7441394920137789,30.56269992317754,2.546891660264795,0.7744977851484576,0,0.9273118242625189,0.3695356778374149,-0.24514048725787563,0.4612987117562213,0.2812236228856149
Autocall_67,up,True,1,2,1.2394408372962689,1.3753066257234663,0.7271105812305383,1.3790483677665923,0.7251377278517999,1.2394408372962689,0.8068154363716239,5.641246186163654,0.47010384884697115,0.797405921519029,2,1.0081984201255894,0.35664059346430776,-0.18656995171719087,0.44105175827874243,0.20649534460932367
Autocall_68,down,True,1,0,0.5190231090869158,0.5190231090869158,1.9266964851704504,0.6096540600758783,1.640274485952802,0.5531548579328167,1.8078120180252575,3.9542794876086598,0.329523290634055,0.4604295190950919,0,0.9104713179980832,0.1128920638907657,0.7542018882354143,0.11978861736864307,-0.5620139889428503
Autocall_69,up,False,0,0,1.9458050374946356,1.9535689513300374,0.5118836472698727,1.9458050374946356,0.5139261029396718,1.9805448198863949,0.504911572795086,1.5089291315724465,0.12574409429770386,0.4813720578208157,2,0.9804113830613107,0.7526103342600978,-0.49614099862560684,1.3967905913598144,0.6854588092284587
Autocall_70,up,True,1,1,1.8480141928739278,1.8846969205912927,0.5305892894897215,1.8732201061673686,0.533840095303062,1.8480141928739278,0.541121385244805,4.879472416733049,0.40662270139442075,0.6873881309943324,4,1.0847228186442237,0.6280395823555094,-0.4130332857685883,0.9889678345517938,0.532787165648686
Autocall_71,up,True,4,1,1.7119357305622596,1.7119357305622596,0.5841340782527887,1.799968792995392,0.5555651875140927,1.74105679025551,0.5743638034077247,29.97811908178524,2.4981765901487702,0.7254514341454151,0,0.9313404520180043,0.5762390951983043,-0.45597230352092744,0.8585858865732923,0.6087551207768451
Autocall_72,down,True,0,3,0.7209866609035588,0.7427472854614483,1.3463529515004928,0.7710810459372373,1.2968805357995996,0.7209866609035588,1.3869882124404003,1.9703227227104823,0.16419356022587353,0.6777499945539688,1,0.9408931960806679,0.05996874657209984,0.30500777212926056,0.0618421559432476,-0.2662089964115276
Autocall_73,up,True,4,1,1.2754059743182358,1.3075527123709043,0.7647875229341706,1.371456019670873,0.7291520731667237,1.2754059743182358,0.7840640706850592,35.5619314158974,2.9634942846581165,0.7350282025627932,2,0.9823862049411912,0.4236907954302941,-0.2297462731689628,0.5511109488299906,0.2610353030476887
Autocall_74,down,True,0,4,0.7011593648386096,0.7736087020030084,1.2926431636702442,0.771859291035259,1.2955729258097632,0.7011593648386096,1.4262092901378796,1.4356861622661647,0.1196405135221804,0.6614867088216358,2,0.9883198373305168,0.05658151057585246,0.409550933628341,0.058245309612826444,-0.343271166873978
Autocall_75,up,False,0,3,1.1885339273241085,1.1885339273241085,0.8413727004423189,1.3198340827724697,0.7576709929322177,1.277348213139957,0.782871882320809,2.85389893360418,0.23782491113368165,0.8611691679228899,4,1.0711605941721472,0.2754357716470533,-0.09875471827398165,0.32218486917981276,0.10397782565214035
Autocall_76,down,False,3,4,0.8352725635904948,0.8792006712165324,1.1373967658786246,0.9665730844819379,1.0345829157202098,0.8352725635904948,1.197213991683636,15.929589953095695,1.3274658294246413,0.7915048054547953,3,1.0367537567006888,0.052399372424684794,0.2412161034526368,0.05382214441900578,-0.21609162760769696
Autocall_77,up,False,2,2,1.355916996360782,1.4978803567984424,0.6676100634214819,1.355916996360782,0.7375082712909075,1.5984295484974778,0.6256140603381607,8.868885389136732,0.739073782428061,0.8084545998142019,2,0.9855187395837149,0.4037580456738456,-0.2731717780448204,0.5171087306632413,0.31906511278585226
Autocall_78,down,False,0,1,0.7057540630960474,0.7496377239895794,1.3339776908210943,0.7556384548025603,1.3233842105895584,0.7057540630960474,1.4169241840608549,1.586137727833131,0.13217814398609426,0.5744553406855537,2,0.9848441234410151,0.18604033511972143,0.39544945603378817,0.20584446595145456,-0.33321655408627404
Autocall_79,down,False,2,2,0.7748400067640955,0.7748400067640955,1.29058901356452,0.8453864447966263,1.1828909798057727,0.80823405779988,1.2372653569216474,11.023910006850393,0.9186591672375327,0.6785405892763914,4,1.088560095763368,0.12428297022229393,0.4048837001969447,0.13271226559759342,-0.33995452369907736
Autocall_80,up,True,0,2,1.0035361324700443,1.0035361324700443,0.9964763277019826,1.160577451779849,0.8616400382985304,1.145092941225772,0.8732915591371506,1.7761936421305649,0.14801613684421375,0.8035463765809554,3,1.0264358215830602,0.1992850575263752,0.02281899811285524,0.22225027231468905,-0.022562538874096812
Autocall_81,up,True,3,3,1.5387800769819089,1.785937385439397,0.5599300446661339,1.5387800769819089,0.6498654453346921,1.6789864487589619,0.5955974217297341,12.859137060870442,1.0715947550725369,0.8686047843324354,1,0.9486354308787459,0.4355237650099577,-0.38351461325171626,0.5718569954990916,0.483720660229988
Autocall_82,down,True,0,0,0.5399734089106835,0.665005288034449,1.5037474407995945,0.5399734089106835,1.8519430466351152,0.5842974803160355,1.7114569781459932,1.5718952735232838,0.13099127279360698,0.4517312898097627,1,0.9735871130496795,0.16341937888929792,0.8030278843059098,0.1784323841071329,-0.5894674096068094
Autocall_83,up,False,3,1,1.3578389369907713,1.3578389369907713,0.7364643719940671,1.647821221765634,0.6068619500654955,1.4502278771730854,0.6895468055332724,21.00496185435341,1.7504134878627842,0.7660178615612331,4,1.0654206015684602,0.4358551366490683,-0.2153556857563428,0.5724442105513703,0.24252476675617624
Autocall_84,up,False,0,0,1.6077516272694685,1.7762130756540633,0.5629955176586938,1.6077516272694685,0.6219866197233176,1.7546115406608538,0.5699267198615152,1.2049522455856412,0.10041268713213676,0.6187072626114576,2,1.0073957893608791,0.6151723611300325,-0.3734132982519235,0.9549597361848368,0.467468123561778
Autocall_85,down,True,1,4,0.6518628644311089,0.6518628644311089,1.534064992140204,0.6664359433821736,1.500519307114474,0.6874936799235145,1.4545588260698668,4.763626001294888,0.3969688334412407,0.616501497926125,0,0.9076799485172362,0.05424663442953499,0.3924400330879149,0.05577345684940916,-0.3310576276822564
Autocall_86,up,True,0,0,1.5953289876187318,1.6770372680683774,0.5962896705043452,1.5953289876187318,0.6268299565550114,1.6923590806901945,0.590891147989805,2.9686070656546986,0.24738392213789154,0.5122529404708898,1,0.941791230058058,0.6789045115794553,-0.40965704417881676,1.136016728372967,0.5270516299079094
Autocall_87,up,True,2,4,1.0847253536179657,1.1185419558522758,0.8940210018658151,1.0988467404049895,0.9100450164974246,1.0847253536179657,0.9218923450665416,7.35349105983969,0.6127909216533075,0.8989317206651689,1,0.9709642924656687,0.17128172798128613,-0.10487545144294932,0.1878750223552363,0.11079240999025243
Autocall_88,up,True,0,4,1.0182517835930758,1.1727727784570083,0.8526800914629672,1.0182517835930758,0.9820753728231428,1.0637663808497793,0.9400560292205887,1.780766270559454,0.14839718921328784,0.8889869522875433,3,1.056957234965086,0.12694780739730144,0.038011670586454945,0.13575993958860075,-0.03730702802004304
Autocall_89,up,True,0,4,1.3217532847811893,1.4631358815979083,0.6834635200852897,1.3217532847811893,0.7565708453416446,1.3378981316159084,0.7474410617437695,2.0917190655857976,0.1743099221321498,0.8992034646670465,3,1.0503685526022168,0.3196888746027169,-0.205321776237461,0.38520504810133566,0.22981799624541685
Autocall_90,up,True,4,0,1.379252882193846,1.379252882193846,0.7250302050552148,1.5582498812502248,0.6417455967958577,1.4440390939498802,0.6925020272579324,33.632749207451745,2.802729100620979,0.49299933904519916,3,1.0468737591889155,0.6425605881199739,-0.24098490370833717,1.0287894084696365,0.27573361207196917
